time, color, distance, speed, stop, step, deviation, integral, derivative, frontID, frontTime, frontStep, frontSpeed, frontDistance
87953,82,825,104.18625, False,0,42,42,7,1,87949,0,130,1839
88095,58,757,109.3955625, False,0,18,60,-24,1,88098,0,130,1821
88244,68,757,114.8653406, False,0,28,88,10,1,88243,0,130,2550
88391,62,757,120.6086077, False,0,22,110,-6,1,88387,0,130,2550
88523,65,764,90, False,0,25,135,3,1,88526,0,130,1794
88661,64,764,90, False,0,24,159,-1,1,88661,0,130,1787
88814,66,749,90, False,0,26,185,2,1,88801,0,130,326
88945,52,750,90, False,0,12,197,-14,1,88940,0,80,2550
89073,11,750,90, False,0,-29,0,-41,1,89077,0,80.5,2550
89242,5,740,94.5, False,0,-35,-35,-6,1,89221,0,81,1718
89382,10,744,99.225, False,0,-30,-65,5,1,89361,0,81.5,2550
89530,56,754,104.18625, False,0,16,0,46,1,89513,0,82,2550
89672,68,772,109.3955625, False,0,28,28,12,1,89662,0,82.5,2550
89822,58,772,114.8653406, False,0,18,46,-10,1,89806,0,83,2550
89951,20,730,120.6086077, False,0,-20,0,-38,1,89952,0,83.5,1657
90094,6,728,126.639038, False,0,-34,-34,-14,1,90102,0,84,2550
90253,60,728,132.9709899, False,0,20,0,54,1,90247,0,84.5,2550
90381,71,728,139.6195394, False,0,31,31,11,1,90389,0,85,1632
90522,64,740,146.6005164, False,0,24,55,-7,1,90521,0,85.5,2550
90654,18,721,153.9305422, False,0,-22,0,-46,1,90659,0,86,2550
90812,5,718,161.6270693, False,0,-35,-35,-13,1,90808,0,86.5,1597
90956,49,710,165, False,0,9,0,44,1,90942,0,87,2550
91111,69,661,165, False,0,29,29,20,1,91092,0,87.5,1573
91264,53,689,165, False,0,13,42,-16,1,91238,0,88,2550
91393,20,680,165, False,0,-20,0,-33,1,91381,0,88.5,1559
91541,10,680,165, False,0,-30,-30,-10,1,91532,0,89,1551
91701,58,586,165, False,0,18,0,48,1,91682,0,89.5,1513
91832,69,609,165, False,0,29,29,11,1,91819,0,90,1509
91981,66,598,165, False,0,26,55,-3,1,92106,0,91,1490
92134,24,618,165, False,0,-16,0,-42,1,92248,0,91,1456
92275,5,567,165, False,0,-35,-35,-19,1,92248,0,91.5,1472
92421,25,597,165, False,0,-15,-50,20,1,92537,0,92.5,2550
92563,66,562,165, False,0,26,0,41,1,92678,0,92.5,1452
92692,64,562,165, False,0,24,24,-2,1,92815,0,93.5,2550
92841,51,555,165, False,0,11,35,-13,1,92951,0,93.5,2550
92981,28,565,165, False,0,-12,0,-23,1,92951,0,94,2550
93121,23,559,165, False,0,-17,-17,-5,1,93228,0,94.5,2550
93251,42,603,165, False,0,2,0,19,1,93381,0,95.5,2550
93380,61,618,165, False,0,21,21,19,1,93381,0,95.5,2550
93540,47,483,165, False,0,7,0,-14,1,93522,0,96,2550
93684,8,515,165, False,0,-32,0,-39,1,93678,0,96.5,1777
93817,13,525,165, False,0,-27,-27,5,1,93819,0,97,1748
93975,55,525,165, False,0,15,0,42,1,93978,0,97.5,1734
94112,69,456,165, False,0,29,29,14,1,94122,0,98,2550
94254,37,456,165, False,0,-3,0,-32,1,94262,0,98.5,2550
94400,6,420,165, False,0,-34,-34,-31,1,94411,0,99,2550
94554,23,460,165, False,0,-17,-51,17,1,94551,0,99.5,2550
94704,70,437,165, False,0,30,0,47,1,94693,0,100,2550
94854,75,397,165, False,0,35,35,5,1,94844,0,100.5,2550
95002,62,397,165, False,0,22,57,-13,1,94982,0,101,2550
95145,23,357,165, False,0,-17,0,-39,1,95141,0,101.5,2550
95315,6,357,165, False,0,-34,-34,-17,1,95438,0,102.5,2550
95456,40,403,165, False,0,0,0,34,1,95438,0,102.5,2550
95632,69,340,165, False,0,29,29,29,1,95608,0,103,2550
95793,54,326,90, False,0,14,43,-15,1,95912,0,103.5,2550
95938,6,334,94.5, False,0,-34,0,-48,1,95912,0,104,2214
96102,6,326,90, False,0,-34,-34,0,1,96199,0,105,2550
96255,11,340,94.5, False,0,-29,-63,5,1,96378,0,105.5,2550
96421,72,429,99.225, False,0,32,0,61,1,96518,0,106,2550
96605,75,1495,104.18625, False,0,35,35,3,1,96660,0,106.5,2550
96783,72,2550,109.3955625, False,0,32,67,-3,1,96820,0,107,2550
96961,54,410,114.8653406, False,0,14,81,-18,1,96954,0,107.5,2550
97110,43,321,90, False,0,3,0,-11,1,97108,0,108,2102
97256,57,372,94.5, False,0,17,17,14,1,97267,0,108.5,2550
97415,67,376,99.225, False,0,27,44,10,1,97411,0,109,2550
97585,66,376,104.18625, False,0,26,70,-1,1,97717,0,110,2550
97826,65,372,109.3955625, False,0,25,95,-1,1,97872,0,110.5,2550
98034,64,2550,114.8653406, False,0,24,119,-1,1,98027,0,111,2550
98210,60,2550,90, False,0,20,139,-4,1,98322,0,111.5,2550
98405,47,376,90, False,0,7,0,-13,1,98478,0,112.5,2550
98571,44,348,94.5, False,0,4,0,-3,1,98645,0,113,2550
98771,66,380,99.225, False,0,26,26,22,1,98797,0,113.5,2550
98955,75,399,104.18625, False,0,35,61,9,1,98945,0,114,2550
99111,37,384,109.3955625, False,0,-3,0,-38,1,99087,0,114.5,2550
99268,6,338,114.8653406, False,0,-34,-34,-31,1,99380,0,115.5,2550
99444,59,416,120.6086077, False,0,19,0,53,1,99542,0,116,2550
99586,75,1648,126.639038, False,0,35,35,16,1,99692,0,116.5,2550
99755,74,2550,132.9709899, False,0,34,69,-1,1,99838,0,117,2550
99901,74,2550,139.6195394, False,0,34,103,0,1,99998,0,117.5,2550
100043,74,2550,90, False,0,34,137,0,1,100158,0,118,2550
100193,80,2550,90, False,0,40,177,6,1,100158,0,118,2550
100341,81,2550,90, False,0,41,218,1,1,100321,0,118.5,2550
100484,79,403,90, False,0,39,257,-2,1,100461,0,119,2550
100622,17,456,90, False,0,-23,0,-62,1,100747,0,120,2550
100765,5,380,94.5, False,0,-35,-35,-12,1,100747,0,120,2550
100914,5,399,99.225, False,0,-35,-70,0,1,100898,0,120.5,2550
101052,40,401,104.18625, False,0,0,0,35,1,101052,0,121,2550
101213,72,408,109.3955625, False,0,32,32,32,1,101208,0,121.5,2550
101376,74,425,114.8653406, False,0,34,66,2,1,101357,0,122,2550
101525,80,366,120.6086077, False,0,40,106,6,1,101516,0,122.5,2550
101671,77,365,90, False,0,37,143,-3,1,101661,0,123,2550
101821,30,384,90, False,0,-10,0,-47,1,101811,0,123.5,2550
101979,5,401,94.5, False,0,-35,-35,-25,1,102088,0,124.5,2550
102128,21,384,99.225, False,0,-19,-54,16,1,102238,0,125,2550
102275,72,392,104.18625, False,0,32,0,51,1,102400,0,125.5,2550
102433,74,401,109.3955625, False,0,34,34,2,1,102559,0,126,2550
102632,74,410,114.8653406, False,0,34,68,0,1,102688,0,126.5,2550
102805,54,420,120.6086077, False,0,14,82,-20,1,102829,0,127,2550
102982,7,448,126.639038, False,0,-33,0,-47,1,103108,0,127.5,2550
103134,5,447,132.9709899, False,0,-35,-35,-2,1,103108,0,128,2550
103306,57,399,139.6195394, False,0,17,0,52,1,103269,0,128.5,2550
103448,63,399,146.6005164, False,0,23,23,6,1,103422,0,129,2550
103604,38,456,153.9305422, False,0,-2,0,-25,1,103590,0,130,2550
103756,11,403,161.6270693, False,0,-29,-29,-27,1,103869,0,130,2550
103903,11,418,165, False,0,-29,-58,0,1,104017,0,130,2550
104066,60,393,165, False,0,20,0,49,1,104161,0,130,2550
104288,71,412,165, False,0,31,31,11,1,104320,0,130,2550
104471,73,408,165, False,0,33,64,2,1,104597,0,130,331
104643,48,355,165, False,0,8,0,-25,1,104597,0,130,331
104801,5,336,165, False,0,-35,0,-43,1,104740,0,80,326
104942,5,328,90, False,0,-35,-35,0,1,104916,0,80,2550
105072,40,321,90, False,0,0,0,35,1,105088,0,80.5,2550
105214,58,321,90, False,0,18,18,18,1,105240,0,81,2550
105361,43,355,94.5, False,0,3,0,-15,1,105380,0,81.5,1627
105515,18,321,90, False,0,-22,0,-25,1,105515,0,82,2550
105664,25,321,90, False,0,-15,-15,7,1,105661,0,82.5,2550
105821,64,321,90, False,0,24,0,39,1,105807,0,83,1611
105951,70,338,94.5, False,0,30,30,6,1,105951,0,83.5,1549
106111,34,321,90, False,0,-6,0,-36,1,106092,0,84,2550
106245,19,321,90, False,0,-21,-21,-15,1,106230,0,84.5,2550
106385,30,326,90, False,0,-10,-31,11,1,106377,0,85,1919
106543,67,321,90, False,0,27,0,37,1,106521,0,85.5,2550
106675,66,326,90, False,0,26,26,-1,1,106661,0,86,1455
106811,41,326,90, False,0,1,0,-25,1,106812,0,86.5,2550
106958,14,338,94.5, False,0,-26,0,-27,1,106954,0,87,2550
107110,25,321,90, False,0,-15,-15,11,1,107093,0,87.5,1387
107270,68,347,94.5, False,0,28,0,43,1,107238,0,88,1361
107395,67,326,90, False,0,27,27,-1,1,107379,0,88.5,2550
107532,50,321,90, False,0,10,37,-17,1,107517,0,89,2550
107664,22,321,90, False,0,-18,0,-28,1,107668,0,89.5,1349
107806,15,326,90, False,0,-25,-25,-7,1,107808,0,90,1309
107961,49,347,94.5, False,0,9,0,34,1,107949,0,90.5,1191
108111,67,326,90, False,0,27,27,18,1,108098,0,91,1372
108256,41,321,90, False,0,1,0,-26,1,108240,0,91.5,2550
108385,13,321,90, False,0,-27,0,-28,1,108392,0,92,2550
108522,9,321,90, False,0,-31,-31,-4,1,108532,0,92.5,2550
108660,54,326,90, False,0,14,0,45,1,108669,0,93,2396
108821,64,338,94.5, False,0,24,24,10,1,108821,0,93.5,2550
108981,38,321,90, False,0,-2,0,-26,1,108960,0,94,1809
109131,8,340,94.5, False,0,-32,-32,-30,1,109098,0,94.5,1825
109261,19,340,99.225, False,0,-21,-53,11,1,109379,0,95.5,1646
109401,60,326,90, False,0,20,0,41,1,109520,0,95.5,1646
109535,72,321,90, False,0,32,32,12,1,109520,0,96,1619
109678,74,340,94.5, False,0,34,66,2,1,109792,0,97,1627
109815,60,326,90, False,0,20,86,-14,1,109924,0,97.5,1627
109953,8,326,90, False,0,-32,0,-52,1,109924,0,97.5,1736
110082,5,321,90, False,0,-35,-35,-3,1,110070,0,98,2550
110223,6,324,90, False,0,-34,-69,1,1,110230,0,98.5,1611
110376,50,326,90, False,0,10,0,44,1,110370,0,99,2550
110521,67,324,90, False,0,27,27,17,1,110511,0,99.5,2550
110652,57,328,90, False,0,17,44,-10,1,110644,0,100,1579
110804,25,334,94.5, False,0,-15,0,-32,1,110785,0,100.5,2550
110938,7,380,99.225, False,0,-33,-33,-18,1,111068,0,101,2550
111074,28,329,90, False,0,-12,-45,21,1,111068,0,101.5,1511
111231,68,357,94.5, False,0,28,0,40,1,111221,0,102,1491
111373,66,412,99.225, False,0,26,26,-2,1,111358,0,102.5,2550
111505,46,385,104.18625, False,0,6,0,-20,1,111501,0,103,2550
111663,13,345,109.3955625, False,0,-27,0,-33,1,111657,0,103.5,2550
111802,17,349,114.8653406, False,0,-23,-23,4,1,111800,0,104,2550
111948,63,376,120.6086077, False,0,23,0,46,1,111940,0,104.5,2550
112113,72,410,126.639038, False,0,32,32,9,1,112088,0,105,2550
112241,61,429,132.9709899, False,0,21,53,-11,1,112230,0,105.5,945
112391,21,329,90, False,0,-19,0,-40,1,112378,0,106,921
112542,6,330,90, False,0,-34,-34,-15,1,112659,0,107,903
112686,6,336,94.5, False,0,-34,-68,0,1,112807,0,107,885
112836,72,336,99.225, False,0,32,0,66,1,112947,0,107.5,869
112985,74,917,104.18625, False,0,34,34,2,1,113088,0,108.5,835
113132,75,1297,109.3955625, False,0,35,69,1,1,113231,0,109,825
113276,77,1295,114.8653406, False,0,37,106,2,1,113370,0,109.5,802
113433,81,1912,90, False,0,41,147,4,1,113517,0,110,784
113592,80,1718,90, False,0,40,187,-1,1,113680,0,110.5,766
113764,48,1875,90, False,0,8,0,-32,1,113817,0,111,756
113902,5,1875,94.5, False,0,-35,0,-43,1,113986,0,111.5,756
114036,10,397,99.225, False,0,-30,-30,5,1,114157,0,112,742
114215,75,420,104.18625, False,0,35,0,65,1,114157,0,112,728
114373,77,2550,109.3955625, False,0,37,37,2,1,114338,0,112.5,705
114523,86,2550,114.8653406, False,0,46,83,9,1,114639,0,113.5,670
114673,76,2550,120.6086077, False,0,36,119,-10,1,114781,0,113.5,670
114805,80,2550,90, False,0,40,159,4,1,114781,0,114,654
114951,74,411,90, False,0,34,193,-6,1,115069,0,115,624
115091,73,406,90, False,0,33,226,-1,1,115069,0,115,624
115221,13,385,90, False,0,-27,0,-60,1,115222,0,115.5,599
115386,5,364,94.5, False,0,-35,-35,-8,1,115368,0,90,581
115531,26,384,99.225, False,0,-14,-49,21,1,115508,0,90,573
115666,69,401,104.18625, False,0,29,0,43,1,115660,0,90,554
115803,69,401,109.3955625, False,0,29,29,0,1,115801,0,90,551
115963,66,1520,114.8653406, False,0,26,55,-3,1,115948,0,90,538
116113,65,2550,120.6086077, False,0,25,80,-1,1,116228,0,89,519
116244,57,392,126.639038, False,0,17,97,-8,1,116228,0,88,506
116378,47,383,132.9709899, False,0,7,0,-10,1,116372,0,87,491
116531,55,350,139.6195394, False,0,15,15,8,1,116520,0,80,483
116675,68,376,146.6005164, False,0,28,43,13,1,116798,0,80,464
116810,69,334,153.9305422, False,0,29,72,1,1,116798,0,80,456
116953,72,326,90, False,0,32,104,3,1,116938,0,80,443
117103,76,326,90, False,0,36,140,4,1,117222,0,80,433
117231,70,328,90, False,0,30,170,-6,1,117222,0,80,420
117394,67,326,90, False,0,27,197,-3,1,117510,0,80,412
117531,63,321,90, False,0,23,220,-4,1,117660,0,80,392
117668,29,321,90, False,0,-11,0,-34,1,117660,0,80,397
117804,5,302,90, False,0,-35,-35,-24,1,117810,0,80,397
117953,13,326,90, False,0,-27,-62,8,1,117950,0,80,397
118101,61,326,90, False,0,21,0,48,1,118102,0,80,397
118234,68,259,90, False,0,28,28,7,1,118239,0,80,397
118400,57,204,90, False,0,17,45,-11,1,118397,0,80,397
118552,21,199,90, False,1,-19,0,-36,1,118534,1,80,397
118691,10,195,90, False,1,-30,-30,-11,1,118687,1,80,380
118824,5,227,90, False,1,-35,-65,-5,1,118839,1,80,372
118975,4,217,90, False,1,-36,-101,-1,1,118979,1,80,362
119111,4,217,90, False,1,-36,-137,0,1,119118,1,80,348
119265,4,251,90, False,1,-36,-173,0,1,119268,1,80,338
119401,4,229,90, False,1,-36,-209,0,1,119409,1,80,328
119555,8,220,90, False,1,-32,-241,4,1,119558,1,80,321
119711,7,321,90, False,1,-33,-274,-1,1,119700,1,80,321
119856,5,321,90, False,1,-35,-309,-2,1,119840,1,80,320
119991,5,255,90, False,1,-35,-344,0,1,119980,1,80,304
120140,5,326,90, False,1,-35,-379,0,1,120260,1,80,320
120275,5,326,90, False,1,-35,-414,0,1,120400,1,80,326
120420,4,2550,90, False,1,-36,-450,-1,1,120400,1,80,326
120565,4,326,90, False,1,-36,-486,0,1,120540,1,80,326
120693,5,349,90, False,1,-35,-521,1,1,120690,1,80,1957
120842,4,376,90, False,1,-36,-557,-1,1,120828,1,80,2550
120975,7,2550,90, False,1,-33,-590,3,1,120971,1,80,2550
121111,5,2550,90, False,1,-35,-625,-2,1,121117,1,80,2550
121263,5,326,90, False,1,-35,-660,0,1,121267,1,80,2550
121428,6,2550,90, False,1,-34,-694,1,1,121548,1,80,2388
121565,6,2550,90, False,1,-34,-728,0,1,121548,1,80,2378
121724,6,2550,90, False,1,-34,-762,0,1,121711,1,80,2365
121861,6,835,90, False,1,-34,-796,0,1,121851,1,80,2550
122021,6,2550,90, False,1,-34,-830,0,1,122007,1,80,2550
122176,5,2550,90, False,1,-35,-865,-1,1,122148,1,80,2550
122306,5,2550,90, False,1,-35,-900,0,1,122287,1,80,2550
122432,13,2550,90, False,1,-27,-927,8,1,122421,1,80,2550
122576,73,2550,94.5, False,1,33,0,60,1,122561,1,80,2550
122721,75,2550,99.225, False,1,35,35,2,1,122698,1,80,2550
122875,75,2550,104.18625, False,1,35,70,0,1,122850,1,80,2550
123016,78,2550,109.3955625, False,1,38,108,3,1,123129,2,80,2550
123151,77,1255,90, False,1,37,145,-1,1,123129,2,80.5,2550
123285,77,2550,90, False,1,37,182,0,1,123280,2,81,2550
123461,77,326,90, False,1,37,219,0,1,123558,2,82,2550
123591,75,229,90, False,2,35,254,-2,1,123558,2,82,2550
123723,71,324,90, False,2,31,285,-4,1,123711,2,82.5,2550
123862,77,326,90, False,2,37,322,6,1,123859,2,83,2550
123994,74,174,90, False,2,34,356,-3,1,124008,2,83.5,2550
124151,70,156,90, False,2,30,386,-4,1,124159,2,84,2550
124291,71,156,90, False,2,31,417,1,1,124300,2,84.5,1754
124444,78,113,90, False,2,38,455,7,1,124449,2,85,1754
124601,5,185,90, False,2,-35,0,-73,1,124595,2,85.5,1680
124753,6,326,90, False,2,-34,-34,1,1,124747,2,86,1680
124885,6,2550,94.5, False,2,-34,-68,0,1,124897,2,86.5,1680
125050,5,326,90, False,2,-35,-103,-1,1,125045,2,87,1680
125186,5,326,90, False,2,-35,-138,0,1,125188,2,87.5,2336
125322,5,326,90, False,2,-35,-173,0,1,125341,2,88,191
125448,5,336,90, False,2,-35,-208,0,1,125477,2,80,2550
125601,5,205,90, False,2,-35,-243,0,1,125612,2,80.5,1628
125763,5,198,90, False,2,-35,-278,0,1,125756,2,81.5,1603
125901,4,149,90, False,2,-36,-314,-1,1,125898,2,81.5,1597
126061,16,156,90, False,2,-24,-338,12,1,126049,2,82,1615
126216,71,149,90, False,2,31,0,55,1,126331,2,83,1539
126343,69,149,90, False,2,29,29,-2,1,126331,2,83,1539
126482,66,2550,94.5, False,2,26,55,-3,1,126480,2,83.5,1527
126620,68,174,90, False,2,28,83,2,1,126620,2,84,1509
126746,69,191,90, False,2,29,112,1,1,126797,2,84.5,1495
126881,73,199,90, False,2,33,145,4,1,126969,2,85,1480
127022,74,199,90, False,2,34,179,1,1,126969,2,85,1480
127181,72,175,90, False,2,32,211,-2,1,127132,2,85.5,1478
127331,70,197,90, False,2,30,241,-2,1,127298,2,86,1482
127464,60,145,90, False,2,20,261,-10,1,127451,2,86.5,1450
127632,5,154,0, True,2,20,261,-10,1,127622,2,87,1434
127771,4,149,0, True,2,20,261,-10,1,127771,2,87.5,1190
127901,4,128,0, True,2,20,261,-10,1,127908,2,88,1404
128054,4,175,0, True,2,20,261,-10,1,128049,2,88.5,1388
128211,4,206,0, True,2,20,261,-10,1,128187,2,89,1381
128371,4,209,0, True,2,20,261,-10,1,128471,2,90,1358
128504,4,213,0, True,2,20,261,-10,1,128471,2,90,1358
128645,4,204,0, True,2,20,261,-10,1,128618,2,90.5,1341
128775,4,241,0, True,2,20,261,-10,1,128768,2,91,1341
128908,4,326,90, False,2,-36,0,-56,1,128937,2,91.5,1341
129055,4,263,90, False,2,-36,-36,0,1,129074,2,92,1341
129193,4,249,90, False,2,-36,-72,0,1,129218,2,92.5,1341
129351,4,302,90, False,2,-36,-108,0,1,129364,2,93,1341
129503,4,235,90, False,2,-36,-144,0,1,129507,2,93.5,1267
129664,6,273,90, False,2,-34,-178,2,1,129647,2,94,1259
129824,51,242,90, False,2,11,0,45,1,129807,2,94.5,1255
129982,65,251,90, False,2,25,25,14,1,130099,2,95,1786
130120,67,273,90, False,2,27,52,2,1,130099,2,95.5,1778
130291,58,234,90, False,2,18,70,-9,1,130402,2,96,1632
130431,18,326,90, False,2,-22,0,-40,1,130402,2,96.5,1744
130584,5,326,90, False,2,-35,-35,-13,1,130712,2,97.5,1714
130732,14,267,90, False,2,-26,-61,9,1,130851,2,98,1706
130884,69,243,90, False,2,29,0,55,1,130990,2,98,1706
131051,70,251,90, False,2,30,30,1,1,131140,2,99,1680
131187,59,326,90, False,2,19,49,-11,1,131280,2,99.5,1666
131331,21,336,94.5, False,2,-19,0,-38,1,131280,2,99.5,1666
131470,12,326,90, False,2,-28,-28,-9,1,131592,2,100.5,1686
131624,57,326,90, False,2,17,0,45,1,131592,2,100.5,1686
131786,69,326,90, False,2,29,29,12,1,131899,2,101,2550
131921,34,326,90, False,2,-6,0,-35,1,131899,2,101.5,2550
132063,6,326,90, False,2,-34,-34,-28,1,132041,2,102,2550
132205,24,1389,94.5, False,2,-16,-50,18,1,132318,2,103,2550
132355,75,326,90, False,2,35,0,51,1,132318,2,103,2550
132502,60,326,90, False,2,20,20,-15,1,132478,2,103.5,2550
132647,11,326,90, False,2,-29,0,-49,1,132626,2,104,2550
132782,5,1334,94.5, False,2,-35,-35,-6,1,132768,2,104.5,2550
132931,11,1330,99.225, False,2,-29,-64,6,1,132920,2,105,2550
133094,21,1330,104.18625, False,2,-19,-83,10,1,133210,2,105.5,2550
133252,9,1288,109.3955625, False,2,-31,-114,-12,1,133378,2,106.5,2550
133394,5,1273,90, False,2,-35,-149,-4,1,133509,2,107,2550
133540,5,1262,90, False,2,-35,-184,0,1,133658,2,107.5,2550
133681,5,1246,90, False,2,-35,-219,0,1,133658,2,107.5,2550
133823,5,1245,90, False,2,-35,-254,0,1,133798,2,108,2005
133969,5,1274,90, False,2,-35,-289,0,1,133948,2,108.5,2550
134105,5,1777,90, False,2,-35,-324,0,1,134087,2,109,2550
134270,6,326,90, False,2,-34,-358,1,1,134367,2,110,2550
134401,20,321,90, False,2,-20,-378,14,1,134367,2,110,2550
134551,56,263,90, False,2,16,0,36,1,134648,2,111,2550
134683,67,345,94.5, False,2,27,27,11,1,134797,2,111.5,2550
134820,25,259,90, False,2,-15,0,-42,1,134797,2,111.5,2550
134955,4,288,90, False,2,-36,-36,-21,1,134952,2,112,2550
135116,4,326,90, False,2,-36,-72,0,1,135230,2,113,1873
135252,4,303,90, False,2,-36,-108,0,1,135230,2,113,2550
135385,5,289,90, False,2,-35,-143,1,1,135382,2,113.5,2489
135543,15,326,90, False,2,-25,-168,10,1,135532,2,114,1827
135674,55,297,90, False,2,15,0,40,1,135669,2,114.5,1785
135825,62,286,90, False,2,22,22,7,1,135948,2,115.5,1756
135971,33,349,94.5, False,2,-7,0,-29,1,135948,2,115.5,1756
136096,11,303,90, False,2,-29,-29,-22,1,136099,2,116,2550
136248,16,289,90, False,2,-24,-53,5,1,136239,2,116.5,1732
136392,43,321,90, False,2,3,0,27,1,136390,2,117,1708
136552,65,321,90, False,2,25,25,22,1,136547,2,117.5,1706
136692,50,321,90, False,2,10,35,-15,1,136697,2,118,2366
136851,15,304,90, False,2,-25,0,-35,1,136835,2,118.5,1648
136981,8,321,90, False,2,-32,-32,-7,1,137107,2,119.5,1657
137124,26,321,90, False,2,-14,-46,18,1,137107,2,119.5,1657
137258,59,326,90, False,2,19,0,33,1,137247,2,120,2550
137393,67,297,90, False,2,27,27,8,1,137388,2,120.5,1585
137532,36,303,90, False,2,-4,0,-31,1,137528,2,121,1581
137671,10,321,90, False,2,-30,-30,-26,1,137669,2,121.5,1559
137811,21,340,94.5, False,2,-19,-49,11,1,137827,2,122,1563
137954,62,321,90, False,2,22,0,41,1,137961,2,122.5,2550
138110,67,321,90, False,2,27,27,5,1,138101,2,123,1504
138270,30,321,90, False,2,-10,0,-37,1,138252,2,123.5,1499
138405,9,326,90, False,2,-31,-31,-21,1,138396,2,124,2001
138536,23,336,94.5, False,2,-17,-48,14,1,138548,2,124.5,1505
138681,62,338,99.225, False,2,22,0,39,1,138679,2,125,2550
138841,73,321,90, False,2,33,33,11,1,138821,2,125.5,2550
138981,64,348,94.5, False,2,24,57,-9,1,138970,2,126,1414
139125,7,353,99.225, False,2,-33,0,-57,1,139250,2,126.5,1388
139256,4,372,104.18625, False,2,-36,-36,-3,1,139250,2,127,2550
139415,6,338,109.3955625, False,2,-34,-70,2,1,139536,2,128,1318
139546,34,347,114.8653406, False,2,-6,0,28,1,139536,2,128,1318
139691,67,408,120.6086077, False,2,27,0,33,1,139689,2,128.5,1299
139852,59,326,90, False,2,19,19,-8,1,139971,2,129,1965
139983,18,370,94.5, False,2,-22,0,-41,1,139971,2,129.5,1250
140114,10,408,99.225, False,2,-30,-30,-8,1,140111,2,130,1246
140258,36,365,104.18625, False,2,-4,0,26,1,140258,2,130,1231
140415,66,406,109.3955625, False,2,26,0,30,1,140411,2,130,1693
140565,71,392,114.8653406, False,2,31,31,5,1,140565,2,130,1182
140728,16,427,120.6086077, False,2,-24,0,-55,1,140707,2,130,1192
140870,5,437,126.639038, False,2,-35,-35,-11,1,140984,2,130,1183
141001,5,397,132.9709899, False,2,-35,-70,0,1,141120,2,130,1595
141144,43,408,139.6195394, False,2,3,0,38,1,141120,2,130,1595
141293,68,403,146.6005164, False,2,28,28,25,1,141261,2,130,1595
141426,55,435,153.9305422, False,2,15,43,-13,1,141428,2,130,1074
141573,14,404,161.6270693, False,2,-26,0,-41,1,141567,2,130,2550
141725,8,416,165, False,2,-32,-32,-6,1,141713,2,130,2550
141885,52,389,165, False,2,12,0,44,1,141988,2,130,2550
142024,77,454,165, False,2,37,37,25,1,141988,2,130,2550
142164,89,374,165, False,2,49,86,12,1,142147,2,130,2550
142306,17,416,165, False,2,-23,0,-72,1,142287,2,130,1032
142455,5,401,165, False,2,-35,-35,-12,1,142570,2,130,1020
142595,6,385,165, False,2,-34,-69,1,1,142708,2,130,1008
142733,15,357,165, False,2,-25,-94,9,1,142708,2,130,986
142864,67,364,165, False,2,27,0,52,1,142988,2,130,1082
143001,78,392,165, False,2,38,38,11,1,142988,2,130,1082
143153,62,353,165, False,2,22,60,-16,1,143126,2,130,2550
143281,24,362,165, False,2,-16,0,-38,1,143287,2,130,2550
143422,9,376,165, False,2,-31,-31,-15,1,143428,2,130,2550
143576,61,338,165, False,2,21,0,52,1,143569,2,130,2550
143731,73,326,90, False,2,33,33,12,1,143718,2,130,2550
143893,23,357,94.5, False,2,-17,0,-50,1,143870,2,130,2550
144028,8,328,90, False,2,-32,-32,-15,1,144012,2,130,2550
144161,18,347,94.5, False,2,-22,-54,10,1,144159,2,130,2550
144315,67,347,99.225, False,2,27,0,49,1,144307,2,130,2550
144453,76,321,90, False,2,36,36,9,1,144447,2,130,2550
144615,15,1680,94.5, False,2,-25,0,-61,1,144598,2,130,2550
144761,6,2550,99.225, False,2,-34,-34,-9,1,144740,2,130,2550
144912,28,1458,104.18625, False,2,-12,-46,22,1,144908,2,130,2550
145062,58,2550,109.3955625, False,2,18,0,30,1,145052,2,130,2550
145211,72,1119,114.8653406, False,2,32,32,14,1,145196,2,130,2550
145345,6,2550,120.6086077, False,2,-34,0,-66,1,145350,2,130,2550
145511,5,2550,126.639038, False,2,-35,-35,-1,1,145490,2,130,2550
145646,5,2550,132.9709899, False,2,-35,-70,0,1,145637,2,130,2374
145801,4,2550,139.6195394, False,2,-36,-106,-1,1,145792,2,130,2364
145931,5,2550,90, False,2,-35,-141,1,1,145931,2,130,2310
146075,5,2550,90, False,2,-35,-176,0,1,146077,2,130,2298
146220,5,1071,90, False,2,-35,-211,0,1,146222,2,130,2292
146373,5,1054,90, False,2,-35,-246,0,1,146364,2,130,2311
146532,5,1038,90, False,2,-35,-281,0,1,146522,2,130,2276
146680,5,2550,90, False,2,-35,-316,0,1,146671,2,130,2214
146841,6,2550,90, False,2,-34,-350,1,1,146808,2,130,2226
146983,14,2320,90, False,2,-26,-376,8,1,146962,2,130,2197
147114,27,385,90, False,2,-13,-389,13,1,147238,2,130,2219
147255,65,321,90, False,2,25,0,38,1,147238,2,130,2184
147403,65,334,94.5, False,2,25,25,0,1,147389,2,130,2167
147546,58,345,99.225, False,2,18,43,-7,1,147539,2,130,2153
147685,22,353,104.18625, False,2,-18,0,-36,1,147682,2,130,2550
147835,4,355,109.3955625, False,2,-36,-36,-18,1,147968,2,130,2550
147980,11,355,114.8653406, False,2,-29,-65,7,1,147968,2,130,2550
148115,32,364,120.6086077, False,2,-8,0,21,1,148109,2,130,2550
